,gpus-per-task,ntasks-per-code,memory,exclusive,gpu_type,time,gpus,cores-per-socket,cpus-per-task,nodes,gpus-per-node,tasks,mem-per-gpu,gres-flags,mem-per-cpu,ntasks-per-socket,sockets-per-node,gres,ntasks-per-node,cpus-per-gpu,application
daliagachc/wrf_management/wrf_management/config_dir/run_2019_05_29/run_wrf.sh,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,wrf
daliagachc/wrf_management/wrf_management/config_dir/run_2019_05_20/run_real.sh,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,wrf
daliagachc/wrf_management/wrf_management/config_dir/run_2019_05_20/run_wrf.sh,0.0,0.0,0.0,0.0,0.0,259200.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,wrf
daliagachc/wrf_management/wrf_management/config_dir/run_2019_03_01/run_real.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,wrf
daliagachc/wrf_management/wrf_management/config_dir/run_2019_03_01/run_wrf.sh,0.0,0.0,0.0,0.0,0.0,144000.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,wrf
daliagachc/wrf_management/wrf_management/notebooks/big_run_input_check/run_fix_ice.sh,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,jupyter
daliagachc/flexpart_management/flexpart_management/example/run_2019_04_03_1/run_flex_for.sh,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,wrf
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-04-05/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-04-10/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-07/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-05-06/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-05-12/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-04-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-09/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-05-05/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-04-26/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-04-02/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-06/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-27/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-20/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-04-17/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-05-02/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-26/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-08-18_18-46-19_/2018-03-05/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2018-01-11/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2017-12-25/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2017-12-29/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2018-01-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2018-01-22/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2018-01-07/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2017-12-16/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2017-12-12/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2017-12-21/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-05_18-42-11_/2018-01-23/run_flex.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2017-12-19/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2017-12-22/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-01-12/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-01-04/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2017-12-31/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-02-03/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-01-13/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-02-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-01-15/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2017-12-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-02-06/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2018-01-03/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-06-10_11-10-03_/2017-12-08/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-01-24/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-01-11/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-02-19/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-10/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-06/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2017-12-29/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2017-12-14/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-01-04/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-04-12/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-21/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-04-25/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-20/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-17/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-03-17/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-07/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-02-10/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2017-12-17/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-02-08/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-01-13/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-03/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-09/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-01-21/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-05-23/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-03-27/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-03-20/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2017-12-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-03-14/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-03-08/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-09-25_15-25-01_/2018-02-26/run_flex.sh,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-05-26/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-21/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-07/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-01-10/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-05-30/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-04-15/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-01-22/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-04-12/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-01/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-29/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-03/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-01-13/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-01-19/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2017-12-07/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-06/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-02-18/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2018-03-24/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
daliagachc/flexpart_management/flexpart_management/runs_config_dir/run_2019-10-02_13-42-52_/2017-12-13/run_flex.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,flexpart
